_id,co_mun,no_mun,ano,variavel,social_categoria,social_subcategoria,valor
4289,2707008,Pindoba,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,456.0
4290,2707008,Pindoba,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,493018.0
4291,2707008,Pindoba,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1098.56
4292,2707008,Pindoba,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,447.0
4293,2707008,Pindoba,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,505908.0
4294,2707008,Pindoba,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1196.37
4295,2707008,Pindoba,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,430.0
4296,2707008,Pindoba,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,513498.0
4297,2707008,Pindoba,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1376.53
4298,2707008,Pindoba,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,408.0
4299,2707008,Pindoba,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,570370.0
4300,2707008,Pindoba,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1663.89
4301,2707008,Pindoba,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,426.0
4302,2707008,Pindoba,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,684586.0
4303,2707008,Pindoba,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2082.18
4304,2707008,Pindoba,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,431.0
4305,2707008,Pindoba,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,875034.0
4306,2707008,Pindoba,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2196.24
4307,2707008,Pindoba,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,379.0
4308,2707008,Pindoba,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,891965.0
4309,2707008,Pindoba,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2369.52
4310,2707008,Pindoba,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,393.0
4311,2707008,Pindoba,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,902813.0
4312,2707008,Pindoba,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2489.13
4313,2707008,Pindoba,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,369.0
4314,2707008,Pindoba,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,938781.0
4315,2707008,Pindoba,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2581.08
4316,2707008,Pindoba,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,353.0
4317,2707008,Pindoba,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,916205.0
4318,2707008,Pindoba,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2710.79
4319,2707008,Pindoba,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,331.0
4320,2707008,Pindoba,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,918257.0
4321,2707008,Pindoba,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2802.21
4322,2707008,Pindoba,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,308.0
4323,2707008,Pindoba,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,918733.0
4324,2707008,Pindoba,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,865.01
4325,2707008,Pindoba,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,322.0
4326,2707008,Pindoba,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,267014.0
4327,2707008,Pindoba,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1602.58
4328,2707008,Pindoba,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,346.0
4329,2707008,Pindoba,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,549569.0
4330,2707008,Pindoba,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3487.35
4331,2707008,Pindoba,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,439.0
4332,2707008,Pindoba,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1505877.0
4333,2707107,Piranhas,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,848.19
4334,2707107,Piranhas,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,1390.0
4335,2707107,Piranhas,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,424509.0
4336,2707107,Piranhas,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,865.11
4337,2707107,Piranhas,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,1406.0
4338,2707107,Piranhas,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1200891.0
4339,2707107,Piranhas,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,820.91
4340,2707107,Piranhas,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,2398.0
4341,2707107,Piranhas,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1632347.0
4342,2707107,Piranhas,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,855.71
4343,2707107,Piranhas,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,2951.0
4344,2707107,Piranhas,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2237064.0
4345,2707107,Piranhas,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1003.37
4346,2707107,Piranhas,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,2718.0
4347,2707107,Piranhas,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2838918.0
4348,2707107,Piranhas,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1116.59
4349,2707107,Piranhas,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,3580.0
4350,2707107,Piranhas,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3484183.0
4351,2707107,Piranhas,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1202.85
4352,2707107,Piranhas,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,3836.0
4353,2707107,Piranhas,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4694594.0
4354,2707107,Piranhas,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1429.25
4355,2707107,Piranhas,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,3948.0
4356,2707107,Piranhas,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5627227.0
4357,2707107,Piranhas,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1773.01
4358,2707107,Piranhas,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,4038.0
4359,2707107,Piranhas,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7072338.0
4360,2707107,Piranhas,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2412.86
4361,2707107,Piranhas,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,3686.0
4362,2707107,Piranhas,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,9339704.0
4363,2707107,Piranhas,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2472.03
4364,2707107,Piranhas,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,4208.0
4365,2707107,Piranhas,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,10034446.0
4366,2707107,Piranhas,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2457.33
4367,2707107,Piranhas,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,3901.0
4368,2707107,Piranhas,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,10033667.0
4369,2707107,Piranhas,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2400.13
4370,2707107,Piranhas,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,3975.0
4371,2707107,Piranhas,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,10276933.0
4372,2707107,Piranhas,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2542.06
4373,2707107,Piranhas,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,4413.0
4374,2707107,Piranhas,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,10968082.0
4375,2707107,Piranhas,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2686.93
4376,2707107,Piranhas,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,4205.0
4377,2707107,Piranhas,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,11676680.0
4378,2707107,Piranhas,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2805.05
4379,2707107,Piranhas,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,3737.0
4380,2707107,Piranhas,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,11085123.0
4381,2707107,Piranhas,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,895.21
4382,2707107,Piranhas,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,3886.0
4383,2707107,Piranhas,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3359419.0
4384,2707107,Piranhas,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1606.98
4385,2707107,Piranhas,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,3884.0
4386,2707107,Piranhas,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6221008.0
4387,2707107,Piranhas,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3535.47
4388,2707107,Piranhas,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,4722.0
4389,2707107,Piranhas,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,16237695.0
4390,2707206,Poço das Trincheiras,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,981.98
4391,2707206,Poço das Trincheiras,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,1412.0
4392,2707206,Poço das Trincheiras,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,849139.0
4393,2707206,Poço das Trincheiras,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,916.35
4394,2707206,Poço das Trincheiras,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,1663.0
4395,2707206,Poço das Trincheiras,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1399572.0
4396,2707206,Poço das Trincheiras,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,874.69
4397,2707206,Poço das Trincheiras,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,2000.0
4398,2707206,Poço das Trincheiras,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1613936.0
4399,2707206,Poço das Trincheiras,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,920.56
4400,2707206,Poço das Trincheiras,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,2143.0
4401,2707206,Poço das Trincheiras,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1915728.0
4402,2707206,Poço das Trincheiras,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1072.83
4403,2707206,Poço das Trincheiras,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,2202.0
4404,2707206,Poço das Trincheiras,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2387369.0
4405,2707206,Poço das Trincheiras,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1199.37
4406,2707206,Poço das Trincheiras,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,2162.0
4407,2707206,Poço das Trincheiras,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2650483.0
4408,2707206,Poço das Trincheiras,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1261.29
4409,2707206,Poço das Trincheiras,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,2278.0
4410,2707206,Poço das Trincheiras,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2892726.0
4411,2707206,Poço das Trincheiras,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1436.84
4412,2707206,Poço das Trincheiras,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,2380.0
4413,2707206,Poço das Trincheiras,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3365555.0
4414,2707206,Poço das Trincheiras,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1823.93
4415,2707206,Poço das Trincheiras,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,2338.0
4416,2707206,Poço das Trincheiras,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4242102.0
4417,2707206,Poço das Trincheiras,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2348.05
4418,2707206,Poço das Trincheiras,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,2411.0
4419,2707206,Poço das Trincheiras,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5498600.0
4420,2707206,Poço das Trincheiras,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2582.28
4421,2707206,Poço das Trincheiras,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,2364.0
4422,2707206,Poço das Trincheiras,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6134376.0
4423,2707206,Poço das Trincheiras,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2750.4
4424,2707206,Poço das Trincheiras,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,2470.0
4425,2707206,Poço das Trincheiras,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6603257.0
4426,2707206,Poço das Trincheiras,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2923.09
4427,2707206,Poço das Trincheiras,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,2449.0
4428,2707206,Poço das Trincheiras,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7144429.0
4429,2707206,Poço das Trincheiras,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3104.37
4430,2707206,Poço das Trincheiras,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,2405.0
4431,2707206,Poço das Trincheiras,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7379637.0
4432,2707206,Poço das Trincheiras,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3165.25
4433,2707206,Poço das Trincheiras,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,2486.0
4434,2707206,Poço das Trincheiras,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7676755.0
4435,2707206,Poço das Trincheiras,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3232.22
4436,2707206,Poço das Trincheiras,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,2477.0
4437,2707206,Poço das Trincheiras,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8105360.0
4438,2707206,Poço das Trincheiras,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1036.63
4439,2707206,Poço das Trincheiras,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,2676.0
4440,2707206,Poço das Trincheiras,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2610285.0
4441,2707206,Poço das Trincheiras,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2017.7
4442,2707206,Poço das Trincheiras,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,2705.0
4443,2707206,Poço das Trincheiras,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5450364.0
4444,2707206,Poço das Trincheiras,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3444.72
4445,2707206,Poço das Trincheiras,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,3198.0
4446,2707206,Poço das Trincheiras,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,11155666.0
4447,2707305,Porto Calvo,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,931.4
4448,2707305,Porto Calvo,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,2820.0
4449,2707305,Porto Calvo,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1643597.0
4450,2707305,Porto Calvo,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,811.11
4451,2707305,Porto Calvo,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,2954.0
4452,2707305,Porto Calvo,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2306338.0
4453,2707305,Porto Calvo,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,727.17
4454,2707305,Porto Calvo,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,3540.0
4455,2707305,Porto Calvo,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2516417.0
4456,2707305,Porto Calvo,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,809.77
4457,2707305,Porto Calvo,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,3466.0
4458,2707305,Porto Calvo,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2831608.0
4459,2707305,Porto Calvo,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,976.61
4460,2707305,Porto Calvo,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,3665.0
4461,2707305,Porto Calvo,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3442814.0
4462,2707305,Porto Calvo,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1101.53
4463,2707305,Porto Calvo,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,3570.0
4464,2707305,Porto Calvo,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4018394.0
4465,2707305,Porto Calvo,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1193.32
4466,2707305,Porto Calvo,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,3869.0
4467,2707305,Porto Calvo,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4642755.0
4468,2707305,Porto Calvo,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1385.49
4469,2707305,Porto Calvo,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,4047.0
4470,2707305,Porto Calvo,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5586256.0
4471,2707305,Porto Calvo,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1564.05
4472,2707305,Porto Calvo,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,4148.0
4473,2707305,Porto Calvo,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6403088.0
4474,2707305,Porto Calvo,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1608.33
4475,2707305,Porto Calvo,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,4162.0
4476,2707305,Porto Calvo,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6617000.0
4477,2707305,Porto Calvo,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1709.11
4478,2707305,Porto Calvo,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,4400.0
4479,2707305,Porto Calvo,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7283688.0
4480,2707305,Porto Calvo,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1749.72
4481,2707305,Porto Calvo,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,4042.0
4482,2707305,Porto Calvo,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7456013.0
4483,2707305,Porto Calvo,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1815.83
4484,2707305,Porto Calvo,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,4141.0
4485,2707305,Porto Calvo,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7933293.0
4486,2707305,Porto Calvo,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1900.29
4487,2707305,Porto Calvo,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,5143.0
4488,2707305,Porto Calvo,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,9024754.0
4489,2707305,Porto Calvo,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1899.76
4490,2707305,Porto Calvo,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,5550.0
4491,2707305,Porto Calvo,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,10081021.0
4492,2707305,Porto Calvo,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1929.69
4493,2707305,Porto Calvo,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,5366.0
4494,2707305,Porto Calvo,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,10509227.0
4495,2707305,Porto Calvo,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,605.07
4496,2707305,Porto Calvo,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,5255.0
4497,2707305,Porto Calvo,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3205142.0
4498,2707305,Porto Calvo,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,763.89
4499,2707305,Porto Calvo,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,5230.0
4500,2707305,Porto Calvo,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3990028.0
4501,2707305,Porto Calvo,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3418.16
4502,2707305,Porto Calvo,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,5551.0
4503,2707305,Porto Calvo,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,19270641.0
4504,2707404,Porto de Pedras,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,913.35
4505,2707404,Porto de Pedras,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,1034.0
4506,2707404,Porto de Pedras,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,925978.0
4507,2707404,Porto de Pedras,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,847.19
4508,2707404,Porto de Pedras,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,1090.0
4509,2707404,Porto de Pedras,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,913974.0
4510,2707404,Porto de Pedras,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,792.41
4511,2707404,Porto de Pedras,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,1290.0
4512,2707404,Porto de Pedras,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1018620.0
4513,2707404,Porto de Pedras,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,853.97
4514,2707404,Porto de Pedras,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,1227.0
4515,2707404,Porto de Pedras,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1093714.0
4516,2707404,Porto de Pedras,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,984.39
4517,2707404,Porto de Pedras,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,1315.0
4518,2707404,Porto de Pedras,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1293246.0
4519,2707404,Porto de Pedras,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1070.39
4520,2707404,Porto de Pedras,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,1472.0
4521,2707404,Porto de Pedras,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1517791.0
4522,2707404,Porto de Pedras,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1140.74
4523,2707404,Porto de Pedras,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,1494.0
4524,2707404,Porto de Pedras,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1677295.0
4525,2707404,Porto de Pedras,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1320.26
4526,2707404,Porto de Pedras,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,1584.0
4527,2707404,Porto de Pedras,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1999429.0
4528,2707404,Porto de Pedras,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1461.83
4529,2707404,Porto de Pedras,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,1600.0
4530,2707404,Porto de Pedras,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2335112.0
4531,2707404,Porto de Pedras,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1649.28
4532,2707404,Porto de Pedras,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,1624.0
4533,2707404,Porto de Pedras,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2642408.0
4534,2707404,Porto de Pedras,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1751.77
4535,2707404,Porto de Pedras,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,1668.0
4536,2707404,Porto de Pedras,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2892616.0
4537,2707404,Porto de Pedras,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1813.16
4538,2707404,Porto de Pedras,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,1637.0
